Frequency (Hz)	Level (dB)
43841.601562	-165.084076
43884.667969	-168.243515
43927.734375	-170.388779
43970.800781	-165.434769
44013.867188	-165.433548
44056.933594	-166.252655
44100.000000	-166.662094
44143.066406	-165.097092
44186.132812	-163.962418
44229.199219	-162.675446
44272.265625	-162.156998
44315.332031	-161.223465
44358.398438	-158.862045
44401.464844	-157.681152
44444.531250	-155.774338
44487.597656	-153.412979
44530.664062	-151.068970
44573.730469	-148.845734
44616.796875	-146.118393
44659.863281	-143.009537
44702.929688	-139.454514
44745.996094	-135.308273
44789.062500	-130.391724
44832.128906	-124.243813
44875.195312	-116.024048
44918.261719	-103.290932
44961.328125	-74.268417
45004.394531	-69.549072
45047.460938	-76.932800
45090.527344	-106.627266
45133.593750	-118.065742
45176.660156	-125.773643
45219.726562	-131.694550
45262.792969	-136.490372
45305.859375	-140.512573
45348.925781	-144.037766
45391.992188	-147.086060
45435.058594	-149.713120
45478.125000	-152.316284
45521.191406	-154.454636
45564.257812	-156.834915
45607.324219	-158.307602
45650.390625	-160.465469
45693.457031	-161.222855
45736.523438	-162.004730
45779.589844	-163.598618
45822.656250	-165.476685
45865.722656	-148.236053
45908.789062	-146.330154
45951.855469	-154.624741
45994.921875	-168.998291
46037.988281	-169.280579
46081.054688	-167.598221
46124.121094	-168.521606
46167.187500	-171.298523
46210.253906	-170.435944
46253.320312	-169.130234
46296.386719	-171.408859
46339.453125	-173.343826
46382.519531	-169.194717
46425.585938	-162.591873
46468.652344	-165.386566
46511.718750	-173.253998
46554.785156	-167.244919
46597.851562	-167.193207
46640.917969	-170.058075
46683.984375	-173.785919
46727.050781	-169.762482
46770.117188	-168.031754
46813.183594	-171.006638
46856.250000	-173.959305
46899.316406	-172.128677
46942.382812	-168.364532
46985.449219	-169.805145
47028.515625	-172.507889
47071.582031	-170.950195
47114.648438	-167.565796
47157.714844	-167.901993
47200.781250	-172.381622
47243.847656	-166.397141
47286.914062	-164.015366
47329.980469	-168.185089
47373.046875	-170.301224
47416.113281	-169.509857
47459.179688	-165.784195
47502.246094	-166.329803
47545.312500	-166.803040
47588.378906	-166.262741
47631.445312	-164.369308
47674.511719	-163.581177
47717.578125	-162.889221
47760.644531	-160.491379
47803.710938	-156.762299
47846.777344	-157.760025
47889.843750	-157.856720
47932.910156	-156.341614
47975.976562	-154.037964
48019.042969	-152.578110
48062.109375	-150.446426
48105.175781	-148.275589
48148.242188	-145.972656
48191.308594	-143.262100
48234.375000	-140.425461
48277.441406	-137.116394
48320.507812	-133.319504
48363.574219	-128.880829
48406.640625	-123.498749
48449.707031	-116.627167
48492.773438	-107.042572
48535.839844	-89.985939
48578.906250	-76.226410
48621.972656	-76.344574
48665.039062	-90.529602
48708.105469	-107.282333
48751.171875	-116.786369
48794.238281	-123.616745
48837.304688	-128.988632
48880.371094	-133.412399
48923.437500	-137.199875
48966.503906	-140.517273
49009.570312	-143.297302
49052.636719	-145.964661
49095.703125	-148.467804
49138.769531	-150.533020
49181.835938	-152.457733
49224.902344	-154.293457
49267.968750	-156.299316
49311.035156	-157.231018
49354.101562	-158.293030
49397.167969	-160.346832
49440.234375	-161.492676
49483.300781	-156.243912
49526.367188	-157.504593
49569.433594	-164.342422
49612.500000	-166.672455
49655.566406	-166.917023
49698.632812	-165.678619
49741.699219	-165.160675
49784.765625	-169.320877
49827.832031	-169.037750
49870.898438	-166.545944
