Frequency (Hz)	Level (dB)
10454.370117	-46.336945
10465.136719	-46.415916
10475.903320	-46.417046
10486.669922	-46.344410
10497.436523	-46.730087
10508.203125	-46.830849
10518.969727	-46.588924
10529.736328	-46.367706
10540.502930	-46.471851
10551.269531	-46.860298
10562.036133	-47.055843
10572.802734	-46.926422
10583.569336	-46.724445
10594.335938	-46.481934
10605.102539	-46.909210
10615.869141	-47.372681
10626.635742	-47.181370
10637.402344	-46.998344
10648.168945	-47.316311
10658.935547	-46.995544
10669.702148	-46.926189
10680.468750	-46.735783
10691.235352	-46.927635
10702.001953	-46.978233
10712.768555	-47.111763
10723.535156	-47.159721
10734.301758	-46.989822
10745.068359	-46.889137
10755.834961	-46.598797
10766.601562	-46.637550
10777.368164	-46.685921
10788.134766	-46.545048
10798.901367	-46.411873
10809.667969	-46.611191
10820.434570	-46.950676
10831.201172	-47.181797
10841.967773	-46.991398
10852.734375	-47.238327
10863.500977	-46.915993
10874.267578	-46.760914
10885.034180	-46.917229
10895.800781	-46.780155
10906.567383	-46.837337
10917.333984	-47.114380
10928.100586	-47.204155
10938.867188	-47.134876
10949.633789	-46.910221
10960.400391	-47.064743
10971.166992	-47.033184
10981.933594	-47.454384
10992.700195	-47.239464
11003.466797	-46.927605
11014.233398	-47.137569
11025.000000	-47.131790
11035.766602	-47.036205
11046.533203	-47.108891
11057.299805	-47.463623
11068.066406	-47.034340
11078.833008	-46.842728
11089.599609	-47.095573
11100.366211	-47.410900
11111.132812	-47.137791
11121.899414	-47.161015
11132.666016	-47.223450
11143.432617	-47.383816
11154.199219	-47.289513
11164.965820	-47.178127
11175.732422	-46.947659
11186.499023	-47.165588
11197.265625	-47.286201
11208.032227	-47.233231
11218.798828	-47.597530
11229.565430	-47.393181
11240.332031	-47.243694
11251.098633	-47.633224
11261.865234	-47.423534
11272.631836	-47.294857
11283.398438	-47.063049
11294.165039	-47.265812
11304.931641	-47.224056
11315.698242	-47.069496
11326.464844	-47.592548
11337.231445	-47.274265
11347.998047	-47.239777
11358.764648	-47.357071
11369.531250	-47.230461
11380.297852	-47.283005
11391.064453	-47.270409
11401.831055	-47.179806
11412.597656	-47.575306
11423.364258	-47.580524
11434.130859	-47.693291
11444.897461	-47.420609
11455.664062	-47.345516
11466.430664	-47.251965
11477.197266	-47.409245
11487.963867	-47.557312
11498.730469	-47.419319
11509.497070	-47.394531
11520.263672	-47.724770
11531.030273	-47.675751
11541.796875	-47.594116
11552.563477	-47.813835
11563.330078	-47.668682
11574.096680	-47.536743
11584.863281	-47.541374
11595.629883	-47.134754
11606.396484	-47.297394
11617.163086	-47.079975
11627.929688	-46.814083
11638.696289	-47.460842
11649.462891	-47.783638
11660.229492	-47.566166
11670.996094	-47.575523
11681.762695	-47.400032
11692.529297	-47.501064
11703.295898	-47.843292
11714.062500	-47.648724
11724.829102	-47.470242
11735.595703	-47.606842
11746.362305	-47.478565
11757.128906	-47.372231
11767.895508	-47.366730
11778.662109	-47.457554
11789.428711	-47.736309
11800.195312	-47.318184
11810.961914	-47.320877
11821.728516	-47.534504
11832.495117	-47.539543
11843.261719	-47.323311
11854.028320	-47.153908
11864.794922	-47.515480
11875.561523	-47.618645
11886.328125	-47.758877
11897.094727	-47.595444
11907.861328	-47.482697
11918.627930	-47.326675
11929.394531	-47.473091
11940.161133	-47.493431
11950.927734	-47.717361
11961.694336	-47.792732
11972.460938	-47.347736
11983.227539	-47.613194
11993.994141	-47.841843
12004.760742	-48.066994
12015.527344	-47.792789
12026.293945	-47.566799
12037.060547	-47.677799
12047.827148	-47.299412
12058.593750	-47.548103
12069.360352	-47.328606
12080.126953	-47.511234
12090.893555	-47.693363
12101.660156	-47.751083
12112.426758	-47.783314
12123.193359	-47.638481
12133.959961	-47.585316
12144.726562	-47.765671
12155.493164	-47.919266
12166.259766	-47.737366
12177.026367	-47.787151
12187.792969	-48.044418
12198.559570	-48.021030
12209.326172	-47.712788
12220.092773	-47.837425
12230.859375	-47.865974
12241.625977	-47.539658
12252.392578	-47.760593
12263.159180	-47.967735
12273.925781	-48.357292
12284.692383	-48.264412
12295.458984	-47.814625
12306.225586	-47.865665
12316.992188	-48.095539
12327.758789	-47.701820
12338.525391	-47.241024
12349.291992	-47.505520
12360.058594	-47.892036
12370.825195	-47.825897
12381.591797	-47.908924
12392.358398	-47.724186
12403.125000	-47.911182
12413.891602	-48.245213
12424.658203	-47.874256
12435.424805	-47.330402
12446.191406	-47.382233
12456.958008	-47.698215
12467.724609	-47.939575
12478.491211	-47.839901
12489.257812	-47.865482
12500.024414	-47.814564
12510.791016	-48.006477
12521.557617	-47.935188
12532.324219	-47.926800
